Mary Morales||1||20 de abril de 2022||Hace un mes ya trate de registrarme, descargue la app y ya que pongo todos mis datos me aparece que mis datos hay error luego me manda el código pero no me agarra se traba y me dice que no se puede que marque al 800, ya llamé varias veces y me dicen que están reparando , siempre me dicen lo mismo, luego hoy me marcaron y me dijeron que ya la puedo utilizar , y me intente registrarme, y me aparece lo mismo , pésimo aplicación , se me hace muy tardado que hasta ahorita no tengan solución 😠😒😤||0
Marian Hernandez02||2||25 de agosto de 2022||Lo instale hoy y ya me está dando Falla me meto ala app y le doy cualquier cosa mesale que tengo algo mal o que algo falla de todo el día solo una vez me puso meter sin Falla lo voy a desinstalar bay||0
Un usuario de Google||1||8 de septiembre de 2019||La app no funciona, arroja el siguiente mensaje: la versión de compartamos movil es inválida||0
Un usuario de Google||2||22 de abril de 2020||Todo está bien, igual me aparece erro de conexión, que paso, algo anda mal.||0
Un usuario de Google||5||24 de septiembre de 2019||Es un banco,muy cómodo ,solo que la targeta no es válida en ningún negocio ,,,y ese es un problema para retirar y para hacer pagos a otras tiendas||0
Rubiselda Vicente||1||17 de junio de 2021||Pésima ....estaba mejor la otra aplicación llevo días intentando entra a mi aplicación y sale datos incorrectos... ya deberían de actualizarlo||1
Un usuario de Google||3||30 de julio de 2019||nunca me dejo accesar siempre me marcaba error , si alguien puede ayudarme se lo agradeceria, si cambie de telefono pero mi cordinador ya lo actualizo||0
José Hernández Andrade||1||25 de mayo de 2021||Llevo 2 días sin que me funcione la app y aúnque llamé al centro de atención a clientes nunca pudieron resolver el problema.||4
ricardo sabala||1||13 de abril de 2022||Es un show ya varios días igual sin poder entrar y q según es la actualización!!! Que poca manera de verdad ya dos semanas y nada||1
Dolores Leal||1||31 de mayo de 2022||Pésima aplicación no permite el registro te manda a una sucursal ....y en la sucursal te condicionan los préstamos afuerza quieren que pidas más de lo que pides...es un fraude||0
Bertha Perez||1||27 de junio de 2021||No puedo entrar a la app, la descargue y me salen las hojas de los detalles dice aceptar pero de ahi ya no paso.||0
Un usuario de Google||1||17 de febrero de 2020||Llevo más de una semana eliminado y descargando de nuevo la aplicación y no me deja ingresar no pasa de estar "cargando" el inicio||4
Carmen Perez||1||20 de abril de 2022||La instale y no me deja registrarme y llamo y me dicen que tengo que esperar hasta nueva actualización y según aquí dice que se acaba de actualizar el 28 de marzo. 😑||0
MARICRUZ PAVON||1||5 de mayo de 2021||No esta funcionando la app en esta versión solo se queda cargando y me saca de la plataforma no puedo hacer ningun movimiento 😖😖😖||5
Cecilia Calzadilla Reyes||1||15 de agosto de 2020||No sirve. Ya no abre la aplicación dejó de funcionar con la última actualización||0
EMANUEL BARRAGAN HERNANDEZ||1||17 de octubre de 2022||Por cada actualización siempre falla, literal no puedo hacer transferencias no pagar servicios porque siempre marca que es error de solicitud||0
Elian omar Cruz Cruz||5||26 de mayo de 2020||Es muy fácil de operar la aplicación te da mucha facilidades al realizar operación desde tu celular y estando en casa||0
Maribell Galizia||1||5 de junio de 2021||Pues que mal que siempre esté en mantenimiento, no funciona en las urgencias. Que desilusión.||1
Cristell Rodriguez||1||14 de mayo de 2021||Igual tengo problemas para entrar, ya llevo varios intentos y no me deja acceder. Solucionen por favor.||0
Un usuario de Google||1||7 de marzo de 2019||la tenia instalada pero se formateo mi cel y ahora la instalo y nomas dice cargar pero no carga.... ya instale y desisnstale.1000 veces y nada!!||11
DORA GAMEZ||1||26 de octubre de 2021||No funciona, desde el momento de descarga no funcionan las opciones de registro de información||0
Un usuario de Google||1||17 de febrero de 2020||Aplicacion fatal solo bar queda cargando y ahora dice que la aplicación no es compatible que mal||0
Juana Lopez||1||10 de junio de 2021||Una semana que no aparece mi dinero y simplemente no me dan solución solo que ellos se comunican con migo y hasta ahorita nada y creeo ellos no me van a pagar los intereses que me están generando los pagos que tenia que hacer con ese dinero||0
polis lifes||1||2 de abril de 2022||No me deja registrar estaba muy contenta con ella pero cambié de teléfono y no me permite ni entrar y la atención por telefo es fatal no te ayudan en nada||0
Alondra Rivera Martinez||5||4 de junio de 2022||Me encanta la aplicación, es muy fácil de usar y mis pagos se reflejan de volada... 👍🏼||0
derek montero||1||17 de octubre de 2022||Tiene ya más de 10 días que no puedo abrir la aplicación y tengo dinero marco al 800 y me dicen que con el promotor y el promotor no hace caso así que no metan su dinero aquí no es seguro y nadie les resuelve nada sigo sin respuesta alguna fatal banca móvil pesimo servicio||0
Un usuario de Google||1||2 de mayo de 2019||la acavo de crear y me llego confirmacion a la hora de ingresar mi contraseña me marca error de aplicacion desinstale y reintente y mo mismo.||0
Daniel Cespedes Gallegos||1||19 de abril de 2022||Super ogt ni carga solo es una perdida de tiempo ya ni otros bancos tienen tan mal plataforma es un asco muy mal por si incompetencia.||0
Un usuario de Google||1||1 de febrero de 2020||Desde la última actualización no me abre la aplicación, antes funcionaba muy bien||0
Un usuario de Google||1||22 de abril de 2020||Mi aplicacion no abre solo dice errory que devo reiniciar mi telefono de fabrica ayudenme ya que ya lo hice perdi mi informacion y esta porqueria de aplicacion no abre||0
EDGAR LOZADA||1||18 de mayo de 2020||No inicia la plicacion, en soporte solo dicen que no saben que pasa y que no hay solucion. Mi telefono es un Blade V8 se.||3
Sol Hernandez||1||12 de julio de 2020||No sé puede abrir la aplicación, aparece un mensaje que dice que hay un error de versión.||0
Regina Guzmán||3||14 de mayo de 2021||Funcionaba perfectamente antes de la actualización de mayo 2021, ojalá pudieran arreglarlo||0
Jesús Reyes M||1||18 de mayo de 2021||Muy mala, la app no funciona y justamente hoy que tenía que hacer una transferencia pésimo.||2
Elda De La Cruz||1||12 de julio de 2020||Tengo 3 dias intentando abrir la app y nada que estres con es un problema cada vez que quiero usar la App Todos los días falla||0
Zeynep Soydere||2||4 de junio de 2021||Últimamente falla, la app se cierra y cuando se restablece el monto guardado es menos||1
Nallive Suárez juarez||1||23 de febrero de 2023||No me deja activarla||0
CARLOS LOPEZ||1||3 de diciembre de 2022||Pésima App no se merece ni una sola estrella al contrario restarle estrellas||0
Fernando jose Robles rios||1||29 de junio de 2021||Muy mala la actualización no puedes hacer pagos ni recargas a menos q des de alta tu token pésimo y afuera te pide tu ubicación||0
Oni Guillen||1||23 de junio de 2020||Tiene muchas fallas hace unos dias no me deja conectar solo me deja enviar mensaje, se detiene app||0
Marlene Martinez||1||6 de agosto de 2022||Muy mala no debería de dar ninguna estrella. Hablé y según que ya quedaba lista la aplicación y nadas no quedó. Ojalá que puedan solucionar ese detalle pronto||0
JOSE A Carrillo||1||12 de abril de 2022||no puedo entrar a la app tiene una semana que me comunique a centro de atencion y nedijeron que espera una actualizacion pero ya es mucho agan algo||1
Un usuario de Google||1||20 de noviembre de 2019||No abre, solo se queda cargando, ya lo desinstale y lo volví a instalar y no funciona.||11
ARNULFO BARRIGA SAAVEDRA||1||31 de mayo de 2022||Pesimo servicio la verdad se me hace estúpido que pongan un anuncio en el cual están anunciando créditos no especificando que solo es para mujeres en el comercial salen hombres y dicen que es para emprender negocios pero más estúpido se me hace que sabiendo que solo es para mujeres te llamen por teléfono y te ganan preguntas y de la nada te digan a es que el crédito es para mujeres que estupidez empresa engañosa y además la gente que trabaja ahí por lo visto no sabe distinguir entre el nombres||0
Iveth Mejia||1||1 de julio de 2022||Esta fatal no me permite usar la app se queda cargando y de ahi no pasa ojala pudieran mejorar la aplicaion||1
Un usuario de Google||3||13 de febrero de 2020||Mientras estoy donde hay internet de México funciona muy bien pero apenas llego a mi casa donde solo llega el internet de Guatemala deja de funcionar hasta que voy de nuevo a donde hay internet mexicano lo desinstalo y lo vuelvo a descargar solo así vuelve a funcionar espero y me puedan ayudar||18
Bárbara Reyes||1||23 de abril de 2022||La estructura del sistema está mal, ni me deja ingresar No pasó de la validación del teléfono||0
Un usuario de Google||1||20 de marzo de 2020||Por que no me Carga si tengo acceso a Internet solo una vez me cargo y hasta ahora no me habré la app 😒 siempre me dice cargando aveces paso horas esperando que me habrá para ver mis movimientos y nada||2
Un usuario de Google||1||30 de marzo de 2020||Compre un nuevo dispositivo por que el anterior ya no me funcionaba muy bien y ahora no carga la app y en el dispositivo anterior si osea que honda? 🙄||0
Ely R||1||11 de junio de 2021||Pésima actualización, no puedo volver a registrarme. Si me manda el código, pero luego ya no me da ninguna opción.||0
Maria Jose Rojas||1||10 de agosto de 2022||Acabo de cambiar mi teléfono instale la aplicación y no me deja entrar se sale luego luego ni siquiera puedo poner mis datos||0
Lourdes Santillan||1||16 de abril de 2022||No es posible que esté problema continúe, más d un mes sin poder usar la aplicación, es increíble!!!||0
Eddy Brandon Monroy Angeles||1||26 de mayo de 2021||Muy mal desde el momento de que voy a dar de alta...nadamas marca error y saca de la app👎||0
Hector Hugo Virgen Muñoz||2||23 de marzo de 2021||No me permite entrar me dice que la aplicación está fallando y se cierra no se si me pueden apoyar.||1
Antonio Camacho Hernandez||1||12 de julio de 2020||No me deja entrar a la aplicación dice que esa versión es invalida y tengo dinero ahí no puedo hacer ningún movimiento ni la tarjeta me deja que puedo hacer||0
Javier Marquez||1||1 de mayo de 2021||No sirve asta el jueves funcionaba bien pero hoy la quise abrir y me dise que es invalida arreglen eso porfa me urge aser una transferencia||0
Un usuario de Google||1||24 de enero de 2020||Quiero registrarme y no me deja, ingreso mis datos y me dice error, que pesimo servicio, solo la tienen de lujo||0
Markho Arreola||1||18 de abril de 2022||Hola, ya ha pasado un mes y todavía no pueden resolver el problema de la actualización, cuanto más va a tardar?...||0
Luisa Zuze||1||7 de mayo de 2021||Pésima, no sirve la app con esa nueva actualización que hicieron , no me deja entrar a ver mi cuenta.||2
Un usuario de Google||1||1 de febrero de 2020||A veces no se puede abrir la aplicacion solo pone error de conexión 😠😠😠 Y se queda cargando 😠😠😠😠||0
Un usuario de Google||1||26 de octubre de 2019||Actualize mi teléfono a Android 10 y no abre la aplicación me marca error, y todas las demás aplicaciones de otros bancos entran bien.||0
Laura Lopez||1||1 de agosto de 2021||Ya tenia Descargada mi Aplicacion y al quererla abrir me salia un recuadro donde dice que Yo rechaze notificaciones y yo ni siquiera hice nada.😡😡😡||0
Adriana Santillan||1||10 de mayo de 2021||La verdad desde q se actualizo no e podido entrar ami banca móvil dice mantener prendida tu hubicacion lo ago y nada 😤😤😤 Antes sin problema||1
Un usuario de Google||1||24 de abril de 2020||No me deja entrar dice que hubo cambios en mi sistema operativo y que reinicie el celular pero aún así no funciona||0
Vanessa Sanchez||1||31 de marzo de 2022||No he podido abrir la app la instalo y desistalo y de ay no pass no se puede utilisar en 1 2 3 km dice la app||1
Josue Rangel||5||31 de julio de 2020||Es una de las mejores app para banca móvil q he podido conocer, es súper fácil de usar y entender...||0
Un usuario de Google||3||18 de marzo de 2020||No me deja seleccionar fechas anteriores para pagar pago atrasado y no funciona el botón de referencia de pago||0
BBzukå Páez||1||18 de abril de 2022||Pésima funcionaba bien pero ahora no puede uno hacer nada 🤦🤦🤦🤦🤦🤦fatal servicio ya 5semanas esperando la actualización||0
Alan DLC OFICIAL||1||18 de enero de 2022||Es una asquerosidad de aplicación. No hay mes que no falle... Se pierden clientes dinero y tiempo... No la instalen ahorrense enojos....||1
Nina Kook!*||1||2 de octubre de 2020||Pues nada. Tuve que desinstalar la aplicación para poder usarla de nuevo. Es la única forma de que vuelva a servir como antes.||0
Karla De La Cruz||1||1 de agosto de 2022||Horrible nisiquiera se puede acceder solo dice error y se cierra antes funcionaba bien han ido empeorando||0
Un usuario de Google||1||5 de noviembre de 2019||Pesima aplicaciin ya 3 dias y ni se cnecta siempre marca un error que decepcion mas 100msj de descarga tu aplicacion y nada !!!||3
Isa flores||1||5 de junio de 2021||Muchas fallas, después de la actualización todo empeoró en vez de ayudar complica más todos los procedimientos 👎||0
Un usuario de Google||1||28 de septiembre de 2018||Version invalida. No permite entrar y no hay actualizaxion al 29 de ago||8
Gokü Rosë (Gokú Rosé)||5||8 de julio de 2021||Está excelente y fabulosa la aplicación i ojalá pronto pudieran agregar más opciones para acer depósitos y retiros o deperdido depósitos||23
Antojitos Las Mexicana's||1||30 de julio de 2022||pésima aplicación, pide contraseña cuando nunca la había instalado y no hay forma de entrar oara hacer los pagos||0
D - Cova||1||17 de julio de 2021||Pésimo, muy pésimo servicio, no veo para que pague mi "gasto de envío" del kit si no son buenos para darme una solución, tengo 1 semana que no puedo registrarme en ninguna app y no me han solucionado||11
BRIT LVX Vers||5||17 de febrero de 2022||Muy mala la app no deja registrarse y eso de q cada vez q se actualize se pierdan los token pues mal no hay practicidad y vas a sucursales saturados no contratan cajeros y ejecutivos de acuerdo a la demanda se necesita Rapidez sres. Luego para dar de alta sucursales la muerte 5 hrs son pocas una sola ejecutiva Y otras sucursales vacías salen con que es con cita el CTE debe de ser primero No tienen gente atienda Calidad de servicio a la Primera||25
Un usuario de Google||1||20 de febrero de 2020||Pésima aplicación jamás me mandó el código de activación por SMS y no hay manera de reenviar el código.||0
Un usuario de Google||1||18 de febrero de 2020||La peor aplicación, no abre se queda cargando por horas y al final solo dice sin conexión||0
Un usuario de Google||1||3 de mayo de 2019||con la nueva actualizacion nadamas se queda pegada la app, nunca inicia, arreglen ese detalle 😢||0
Rodolfo Rodriguez Rangel||1||12 de mayo de 2021||La app no funciona no deja entrar pones tu contraseña y se cierra en automático||0
Aby Fuentes||1||25 de julio de 2021||La nueva actualización bloqueo mi cuenta y no puedo hacer ningún movimiento 😞 malísima versión||1
Magaly Reyes||1||10 de mayo de 2021||ni siquiera abre la aplicación. ojala resuelvan pronto. solo dice que no se puede abrir||0
Adriana Lorena Ortiz Calles||1||29 de junio de 2021||Pésima. Quiero descargarla en otro dispositivo y m pide el registro de nuevo y le dejo esperando según para mandarme el código y nunca me llegó no puedo ponerla en mi nuevo celular. .||23
MAR Hernandez||1||7 de mayo de 2021||Mal muy mal, con esta actualización ya no puedo entrar ala app marca error.!!||0
yamaha ocosingo||1||21 de abril de 2022||Y como para cuando estara la versión actualizada para poder acceder ya va casi el mes desde la última actualizacion||0
Un usuario de Google||1||16 de julio de 2019||La app no funciona llevo una semana intentando entrar y no deja de cargar de ahi no pasa||0
Maria López Diaz||1||12 de julio de 2021||Llevo 3 días tratando de entrar a la aplicación y no se puede y no es la primera vez que me pasa y esto hace que uno se retrase||1
Jhosep Arguelles Diaz||5||20 de diciembre de 2021||Muy buena aplicacion permite realizar movimientos sin necesidad de acudir al banco excelente||4
Esmaragdo Cuéllar||1||11 de mayo de 2021||Desde que se actualizó no puedo ingresar, ya intenté muchas veces y siempre me saca de la aplicación||0
Betty Hernandez||1||3 de mayo de 2021||Cada vez hacen más complicado usar esta aplicación ahora se dificulta más hacer una transferencia o entrar en la aplicación||0
Un usuario de Google||1||1 de febrero de 2020||Desde ayer que intento entrar y solo aparecer cargando y la desintale y volvir a instalar y resulto igual :(||0
Un usuario de Google||1||6 de julio de 2019||Pésimo para consultar saldo la 1 vez no carga asta la 3 o 4 vez, además de no estar optimizada se atraba mucho.||29
Odette Velázquez||1||20 de noviembre de 2021||No carga bien, y si quiero acceder con datos me pide cambiar contraseña y marca error||0
Ritha Vazquez||1||13 de agosto de 2022||Muy mala, anteriormente la utilizaba súper bien pero desde que la volví a instalar ni siquiera me deja abrir la app||0
Karen Deyanira Reyes Beltran||1||30 de junio de 2021||Pésima app, al momento de ingresar tus datos siempre dice error y no deja avanzar de ahí||17
Rosario del Carmen Pozo Espinosa||1||25 de junio de 2020||Esta fallando de nuevo esta app hoy realice movimientos hace unas cuantas horas y de nuevo que quiero ingresar de nuevo se da por version incorrecta.||4
Pablo Fonseca||1||6 de noviembre de 2021||A mejorado la app solo que no te deja apagar la tarjeta para que no haya cargos no reconocidos.||38
Alex Ruiz||1||17 de junio de 2021||Ya no sirve para todo pide token. Para recargas. Para transferencias. Para todo||5
liz Dom||1||19 de mayo de 2020||Pesima😤 si la desinstalas ya no te vuelve a dejar acceder, ni con el número de tarjeta ni el ID de cliente.||0
Teresa Dominguez||1||25 de junio de 2020||Me esta dando muchos problemas, después de la actualización ya no funciona bien||1
Un usuario de Google||3||11 de febrero de 2020||Aún le falta mucho, pero principalmente poder descargar los estados de cuenta.||0
Un usuario de Google||1||29 de febrero de 2020||Pesimo servicio no me deja entrar me marca como error y ya instale y desinstale varias veces la aplicación||0
Takano LAura||2||9 de septiembre de 2020||Nunca había tenido problemas, Desde la última actualización me dice que no tengo conexión a internet||0
Un usuario de Google||1||23 de agosto de 2019||No abre la página se queda cargando y si tengo wifi y suficiente memoria. Tengo una foto a donde le envío?||0
Estefania Perez||1||1 de abril de 2022||Mal, no me deja registrarme, marca error en mis datos, hable a soporte y no saben por que es... Mala app :(||0
Un usuario de Google||1||28 de diciembre de 2019||No me deja accesar. Me dice que la actualización ya no corresponde. Y no me actualiza la app.||0
Nicol Coyac||1||7 de agosto de 2022||Llevo 2 días sin poder abrir la App, la instalo nuevamente , reinicio mi tele y nada||0
Adyani Ferreira||1||12 de julio de 2020||Se actúalizo y no se puede visualizar. Ya desinstale y volví a instalar y no queda||0
EDUARDO HERNANDEZ||2||13 de enero de 2021||Sería genial, que puedieramos activar el token móvil, sin necesidad de acudir a la sucursal.||29
lorin lorenrin||2||22 de mayo de 2021||últimamente, pide mucho la ubicación para poder acceder ala app cosa que provoca que falle mucho.||2
Roby Martinez||5||13 de septiembre de 2022||Al principio,me falló un poco. Creo que se estaba actualizando Pero ahorita me funciona muy bien, espero siga mejorando mucho más.||0
Maria Cornejo||1||12 de agosto de 2022||Buenas tardes ya descargue la aplicación y sale que la ap está fallando y no me deja entrar y que puedo aser||0
Un usuario de Google||1||3 de abril de 2020||Ya tiene meses q no me deja entrar ala aplicación se queda en búsqueda y nada por favor gracias ya que necesito checar lo s pagos de grupos||0
Guadalupe Vilchis||1||2 de abril de 2022||Pésimo ,tuve q instalar mi app nuevamente y me marca error al ingresar mis datos y la verdad uso seguido la app y no me dan solución 😠||0
Un usuario de Google||3||13 de junio de 2019||tengo ya mas de 3 meses que no funciona la aplicacion en los samsung, podrar revisar saludos||0
maria izquierdo||1||19 de abril de 2022||hasta cuando se supone que van a liberar la actualización porque ya llevo más de una semana esperando, si ya esta no se porque aún no la liberan.||0
Rubi Nalleli Barragan Guadarrama||2||29 de noviembre de 2021||De verdad arreglen la llevo mucho tiempo tratando de entrar ala app y nunca me mandan el bendito código por vía sms!!🙄🙄||24
Francisco Americano||1||19 de noviembre de 2020||No habré sela lleva cargando porque ponen aplicaciones que no sirven la instalo y la vuelvo a instalar para ver si se destraba pero nada chequen eso por favor.||0
Ilene Peraza||1||25 de marzo de 2021||No puedo abrir la aplicación, me dice que la aplicación de compartamos continúa fallando||0
Gustavo Varela||1||12 de julio de 2020||Está aplicación se volvió una porquería urge que la compongan no me deja ingresar dice que no es válida que demonios.||0
EL COMPA PAWIS||5||11 de febrero de 2021||me encanta la aplicación pues con e ya ya no tengo que salir a realizar mis pagos muy buen banco.||0
Supervision HMO||5||25 de junio de 2020||Ya funciona, muy practica para checar saldos y realizar transferencias||2
Lucía rosales||1||30 de abril de 2020||Desde la actualización ya no funciona, marca error.||0
Karina Isidro diaz||1||12 de agosto de 2022||Quise usar la banca móvil y no sirve se sale de la Aplicación , esta fallando será que pueden hacer algo para arreglar ese problema 🥺||0
MaryCarmen||1||7 de enero de 2022||No deja instalar,me dice que hay un error en mis datos, y todo está correcto.||0
Maria Sanchez||1||24 de agosto de 2022||Pésima no me deja abrir la aplicación se sale y aparece error....no me deja registrarme😠||0
Un usuario de Google||1||7 de abril de 2019||antes lo podia hacer sin ningun priblema pero ahota ya no puedo enviar transferencias de ninguna manera para todo me pide un token y ya llame y no saben arreglarme mi problema||2
Un usuario de Google||1||8 de septiembre de 2019||esta horrible la aplicacion cada vez que la abres te dice que no ea autentica y no te deja entrar||0
Lucí Hernandez||5||11 de julio de 2022||Le doy 5 estrellas muy buena aplicación para hacer transferencia y retiros todo todo tiene está tarjeta está genial||0
sara de la cruz gonzalez||1||8 de mayo de 2021||Desde la actualizacion ya no abre marca error y en atencion no pudieron hacer nada 😡😡😡||2
Un usuario de Google||1||3 de mayo de 2019||Alguien que pueda ayudarme? He instalado y desinstalado la aplicación y se queda cargando. Por qué ocurre esto?||1
Abril Quezada||1||12 de julio de 2020||Malisíma ahora dice que esta versión no es válida y no permite actualizar 🤦🏻‍♀️||0
BeroRm enri||2||18 de octubre de 2020||No me deja entrar a la app esta cargando lleva más de media hora y no carga.||2
Un usuario de Google||5||15 de noviembre de 2019||Excelente app, fácil, intuitiva y practica...||2
Un usuario de Google||1||1 de febrero de 2020||No me deja abrir la aplicación Ante todo estaba bien ahora m deja en cargando y luego m dice q no tengo conexión areglenlo xfas||0
Un usuario de Google||1||10 de junio de 2022||Pésimo... Hago cambio de celular, quiero ingresar y no me deja. Mando mensaje al número de ayuda y no el resuelven nada, llamo y nada, voy a mi sucursal y nada. Si ya no podemos retirar en cajeros y menos transferir. Que? Nuestro dinero bien gracias? Estoy muy inconforme.||1
Un usuario de Google||1||7 de febrero de 2020||No se puede abrir solo carga y me pone que es actualizacion no es valida xq o que puedo aser||1
Un usuario de Google||5||21 de noviembre de 2019||Súper fácil de usar, muy intuitiva y eficiente 💛||7
Denis Tellez||1||12 de abril de 2022||Aun sigue la actualización pésimo servicio tengo mas de 2 semana esperando y se atraviesa semana santa así q supongo q se tardará aun mas espero ya quede||0
gustavo perez||1||5 de mayo de 2021||Acabo de actualizar mi aplicación y ya no me deja entrar, ya no funciona que rayos.||2
Luz Pedroza||1||9 de agosto de 2022||No puedo abrir la aplicación me dice que falla mucho, no puedo acceder a mi dinero, que pésimo servicio||0
Un usuario de Google||1||8 de septiembre de 2019||No me permite acceder a la aplicación me dice hubo error en su conexión...||0
Un usuario de Google||4||8 de septiembre de 2019||Por favor arreglen la app me esta marcando un error que dice que la versión no es valida||0
Ignacio De Jesus Ramos||2||23 de abril de 2021||Marca error de conexión estando con datos móviles y con wifi si abre||0
Emilia Rebolledo||1||28 de enero de 2022||No permite hacer el registro,marca error aunque ya está verificando todo||1
erik lazaro torres||1||12 de julio de 2020||Fatal actualizacion,me dice que la version es invalida,no me deja acceder,pesimo||0
Un usuario de Google||3||27 de noviembre de 2018||Buenas tardes, queria saber si puedo transeferir a mi cuenta paypal o comprar cosas en la playstore ( compras en linea||0
Un usuario de Google||5||17 de enero de 2019||la verdad a mi me ha funcionado bien pra recargas,transferencias,muchas felicidades||10
Un usuario de Google||5||9 de febrero de 2020||mi app funciona excelentemente bieeen solo es cuestión de ir al banco compartamos para ke t la configuren||3
Feliciano Sanchez||1||12 de julio de 2020||Necesito que la reparen porque no me deja entrar. Dice que la versión es inválida 🧐||0
Liz Zapata||2||14 de agosto de 2020||Pues n la puedo descargar.. le doy opción descargar y tarda y n descarga y ya lo e intentado muchas veces||0
Aaron Sanchez Rivera||5||29 de marzo de 2022||No me deja entrar ala app me dice que mis datos son incorrectos ojalá la arreglen porque tengo que hacer unos pagos hoy||2
Alondra Sastre||1||11 de abril de 2022||No me deja registrarme, que según hay que actualizar la aplicación pero no aparece "actualizar"||1
Jorge Lopez Camargo||1||10 de mayo de 2022||Hay muchos problemas con la aplicación, si darán servicio de banca móvil que lo hagan bien||0
Alejandra Rivera||1||11 de agosto de 2020||No se puede ingresar a la app no la puedo usar siempre me marca error y mis datos están bien||0
Esmeralda De Jesus||1||10 de mayo de 2021||No me ha servido la aplicación, me vota de esta y no me deja entrar la he desinstalado y vuelto a instalar y nada 😡||0
MONYKA CHANNEL||5||11 de agosto de 2021||Excelente aplicación tiene varias opciones que ni los bancos te ofrecen felicidades||0
Un usuario de Google||5||15 de noviembre de 2019||Muy completa y fácil de manejar, recomendadisima!||2
H A S||1||4 de abril de 2021||Sería bueno que se pudieran abrir 2 o mas cuentas en el mismo teléfono solo permiten una||9
Magy Spined||1||5 de agosto de 2022||No sirve, se traba. Ni siquiera hace el intento por abrirla. Pésima aplicación.||0
Un usuario de Google||1||19 de marzo de 2020||No me deja entrar a mi cuenta antes no batallaba nada y ahora ni siquiera la puedo abrir la aplicación 😠hagan algo||0
Margarita Freyre Hrdez||1||13 de mayo de 2022||Es una porquería de aplicación no abre y no deja registrarse lo intente 2 días y no se pudo díganle al banco qué ofrezca más calidad a sus clientes||0
juan hernandez feria||2||12 de julio de 2021||Por fabor si pueden arreglar la ultima actualizacion esta pesima no deja acer mobimientos de ningun modo entra y te retacha checar por fa esta muy maaaal||0
Alma Cervantes||1||12 de agosto de 2022||Mu mal, tiene casi un mes que simplemente no me permite acceder.||0
Rebeca Navarro Jimenez||4||4 de febrero de 2021||Yo no tengo problemas con ella, la aplicación funciona cuando tienes internet sin problemas, pero si sales de tu casa o no tienes internet no te funciona||8
Un usuario de Google||1||1 de febrero de 2020||Llevo 2 días keriendo entrar a mi cuenta y se queda solo en cargando de ahí no pasa está trabado||1
Un usuario de Google||1||7 de abril de 2020||Solucionen el error que tiene la app, te saca diciendo error de conexión 😠||0
Nayeli Hernandez||1||17 de mayo de 2021||No puedo ingresar desde la última actualización de verdad que esto es desesperante y hablas al 800 y no te dan una respuesta urge una solución||1
Ricardo josue Zamora||1||27 de febrero de 2021||Ey su aplicación es una mugre, no llegan los mensajes para poder ingresar||0
Anahi Gonzalez||1||12 de abril de 2022||Pésima no puedo entrar ala app desde hace como una semana, eso vienen diciendo desde hace 2 semanas||0
Samuel Jonapa Camacho||5||13 de febrero de 2021||Gracias por la ayuda e la oportunidad sería genial en estos momentos amén si nos Dan la oportunidad a mi e mi familia será de mucha ayuda quieres poner una tienda de abarrotes gracias por la información||0
Un usuario de Google||1||10 de marzo de 2020||No funciona se la pasa cargando y jamas abre la aplicacion||0
HEYDI_ABIGAIL MARTINEZ_ALMEIDA||1||12 de mayo de 2021||Pésimo servicio con la nueva actualización dice que está cargando y luego me bota de la app 😡😡😡😡||1
Arturo Cesar Cruz||1||13 de abril de 2022||No puedes hacer el registro de la tarjeta,marca error de datos y de ahí no pasa.||0
Tatiana Vergara||1||14 de junio de 2021||Me dice que mis datos estan incorrectos realizo la llamada y me transfiere a otra de weba¡¡ alguien sabe donde mas consulto saldo aparte de ir a oficinas¡¡ 🤷‍♀️🤷‍♀️🤷‍♀️||0
Martha Hernández||1||5 de agosto de 2021||Todo el tiempo marca error ...actulizen su plataforma Asi complican mas el uso||0
Estefannia Corona||1||21 de febrero de 2021||No funciona solo se queda en cargando y de hay no pasa ya tengo muchos dias asi y no mas nada||1
Un usuario de Google||2||8 de febrero de 2019||no me puedo registrar. pongo todo correcto y dice errror y error. que horror.||5
Un usuario de Google||1||25 de enero de 2019||no me permite agregar una cuenta para hacer transferencia me pide monto maximo pongo aceptar y pone error y me regresa como le puedo hacer||0
Guisela Tovar Nevarez||5||6 de agosto de 2022||Depósitos pagos y transferencia rápidas y fácil de realizar.||1
Abel Montalvo||5||10 de septiembre de 2020||Aplicación muy intuitiva y fácil de operar...||0
Un usuario de Google||1||2 de enero de 2019||Me da un error "Esta versión es invalida" que pasó? hace 2 horas si me dejó entrar normal y ahorita no||0
Pily Salazar||5||6 de julio de 2022||En lo personal no he tenido dificultades, todo funciona bien, es muy práctica.||0
Ana lilia De la cruz diaz||1||13 de octubre de 2020||Quise registrarme para un prestamo y no pude me pide tarjeta de devito y antes no se usaba como le hago ,hace mucho estuve en un grupo pero ahora quiero uno individual||5
miriam jazmin valdes cardenas||1||23 de agosto de 2022||Pésimo nunca puedo abrir la aplicación la instale y nada más nada no se puede abrir||0
Isaias Huerta||1||5 de noviembre de 2021||Malisima App ni una estrella le doy no acepta la contraseña y no puedes iniciar de nuevo le puse una estrella porque si no acepta la calificación ya mejor la desinstale||0
Un usuario de Google||2||19 de abril de 2020||Que pasa con esta aplicación?? Porque no la puedo abrir y porque tengo que reiniciar mi teléfono???||0
